identifier	name	link
VT0000961	dorsal root ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000961
VT0001324	eye pigmentation trait	http://purl.obolibrary.org/obo/OBA_VT0001324
VT1000421	small intestine length	http://purl.obolibrary.org/obo/OBA_VT1000421
VT0004277	lateral ganglionic eminence morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004277
VT0000653	sex gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000653
VT0008701	interleukin-5 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008701
VT0010519	liver triglyceride amount	http://purl.obolibrary.org/obo/OBA_VT0010519
VT0001077	spinal nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001077
VT0003519	labia majora shape trait	http://purl.obolibrary.org/obo/OBA_VT0003519
VT0002363	spleen marginal sinus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002363
VT0010283	milk kappa-casein amount	http://purl.obolibrary.org/obo/OBA_VT0010283
VT0008242	perivascular macrophage morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008242
VT0015055	cloaca morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015055
VT0001146	testes morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001146
VT0000267	heart development trait	http://purl.obolibrary.org/obo/OBA_VT0000267
VT0003592	urethra width	http://purl.obolibrary.org/obo/OBA_VT0003592
VT0010014	femur circumference	http://purl.obolibrary.org/obo/OBA_VT0010014
VT0005065	neutrophil morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005065
VT0000994	secondary muscle spindle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000994
VT0000288	pericardium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000288
VT4000007	coat/hair physiology trait	http://purl.obolibrary.org/obo/OBA_VT4000007
VT0000538	urinary bladder morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000538
VT0000872	external granule cell layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000872
VT0002442	leukocyte physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002442
VT0004166	limbic system morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004166
VT0002551	blood coagulation trait	http://purl.obolibrary.org/obo/OBA_VT0002551
VT0004276	medial ganglionic eminence morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004276
VT0008466	mesenteric lymph node size trait	http://purl.obolibrary.org/obo/OBA_VT0008466
VT0002106	muscular system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002106
VT0002324	blood-air barrier morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002324
VT0004164	neurohypophysis morphology	http://purl.obolibrary.org/obo/OBA_VT0004164
VT0005418	blood hormone amount	http://purl.obolibrary.org/obo/OBA_VT0005418
VT0010094	osteoblast morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010094
VT0001137	cervical epithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001137
VT0015109	dendrite morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015109
VT0002211	primary sex determination trait	http://purl.obolibrary.org/obo/OBA_VT0002211
VT0002419	innate immune response trait	http://purl.obolibrary.org/obo/OBA_VT0002419
VT0000639	adrenal gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000639
VT0000800	prefrontal gyrus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000800
VT0006192	conjunctival blood vessel morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006192
VT0004172	subpallium development trait	http://purl.obolibrary.org/obo/OBA_VT0004172
VT0000544	urinary bladder transitional epithelium thickness	http://purl.obolibrary.org/obo/OBA_VT0000544
VT0001932	spermiogenesis trait	http://purl.obolibrary.org/obo/OBA_VT0001932
VT0010609	areola morphology	http://purl.obolibrary.org/obo/OBA_VT0010609
VT0002818	dentin morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002818
VT0005361	pituitary gland size trait	http://purl.obolibrary.org/obo/OBA_VT0005361
VT0002367	thymus lobule morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002367
VT0001013	superior cervical ganglion size trait	http://purl.obolibrary.org/obo/OBA_VT0001013
VT0005187	penis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005187
VT0000049	middle ear morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000049
VT0010200	stomach mass	http://purl.obolibrary.org/obo/OBA_VT0010200
VT0010298	heart ventricle size trait	http://purl.obolibrary.org/obo/OBA_VT0010298
VT0004340	scapula length	http://purl.obolibrary.org/obo/OBA_VT0004340
VT0001151	foreskin size trait	http://purl.obolibrary.org/obo/OBA_VT0001151
VT0009625	abdominal lymph node morphology trait	http://purl.obolibrary.org/obo/OBA_VT0009625
VT0004136	tongue muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004136
VT0003169	scala media morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003169
VT0015002	interscapular fat pad morphology trait	http://purl.obolibrary.org/obo/OBA_VT0015002
VT1000206	nipple quantity	http://purl.obolibrary.org/obo/OBA_VT1000206
VT0010324	milk conjugated linoleic acid amount	http://purl.obolibrary.org/obo/OBA_VT0010324
VT0003668	periodontal ligament morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003668
VT0010293	milk phosphorus amount	http://purl.obolibrary.org/obo/OBA_VT0010293
VT0001064	trochlear nerve size trait	http://purl.obolibrary.org/obo/OBA_VT0001064
VT0000620	salivary duct morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000620
VT0002864	ocular fundus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002864
VT0000579	nail morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000579
VT0002817	tooth mineralization trait	http://purl.obolibrary.org/obo/OBA_VT0002817
VT0005020	late pro-B cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005020
VT0002187	fibula morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002187
VT0001727	embryo implantation trait	http://purl.obolibrary.org/obo/OBA_VT0001727
VT0004289	bony labyrinth morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004289
VT0002200	brain ventricle/choroid plexus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002200
VT0000473	stomach glandular epithelium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000473
VT0001153	seminiferous tubule size trait	http://purl.obolibrary.org/obo/OBA_VT0001153
VT0007036	pericardium orientation trait	http://purl.obolibrary.org/obo/OBA_VT0007036
VT0002458	B cell quantity	http://purl.obolibrary.org/obo/OBA_VT0002458
VT0005425	macrophage quantity	http://purl.obolibrary.org/obo/OBA_VT0005425
VT0002439	plasma cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002439
VT0005609	blood antidiuretic hormone amount	http://purl.obolibrary.org/obo/OBA_VT0005609
VT0003607	prostate physiology trait	http://purl.obolibrary.org/obo/OBA_VT0003607
VT0000470	stomach morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000470
VT0010239	crop mass	http://purl.obolibrary.org/obo/OBA_VT0010239
VT0003073	metacarpus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003073
VT0000058	heart muscle compact layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000058
VT0000927	floor plate size trait	http://purl.obolibrary.org/obo/OBA_VT0000927
VT1000731	chest width	http://purl.obolibrary.org/obo/OBA_VT1000731
VT0005099	ciliary body morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005099
VT0002827	kidney corpuscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002827
VT0010484	nervous system serotonin amount	http://purl.obolibrary.org/obo/OBA_VT0010484
VT0008895	intraepithelial T cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008895
VT0006078	nipple morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006078
VT0008484	spleen germinal center size trait	http://purl.obolibrary.org/obo/OBA_VT0008484
VT0000131	long bone epiphysis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000131
VT0003920	right ventricle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003920
VT0002110	digit morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002110
VT0003728	retinal photoreceptor layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003728
VT0001100	vagus ganglion morphology	http://purl.obolibrary.org/obo/OBA_VT0001100
VT0002840	lens fiber morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002840
VT0010570	lumbar vertebra area	http://purl.obolibrary.org/obo/OBA_VT0010570
VT0010107	hindlimb muscle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010107
VT0010611	uterus mass	http://purl.obolibrary.org/obo/OBA_VT0010611
VT0008695	interleukin-3 secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008695
VT0005623	meninges morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005623
VT0000860	primary somatosensory cortex morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000860
VT0001005	retinal rod cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001005
VT1000111	bone mass	http://purl.obolibrary.org/obo/OBA_VT1000111
VT0003562	pancreatic beta cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0003562
VT0000783	forebrain morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000783
VT0100019	integumentary system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0100019
VT0000490	crypt of Lieberkuhn morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000490
VT0006162	eyelid thickness	http://purl.obolibrary.org/obo/OBA_VT0006162
VT0002835	cranial suture morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002835
VT0010269	colostrum hormone amount	http://purl.obolibrary.org/obo/OBA_VT0010269
VT0002682	mature ovarian follicle quantity	http://purl.obolibrary.org/obo/OBA_VT0002682
VT0005535	body temperature trait	http://purl.obolibrary.org/obo/OBA_VT0005535
VT0001923	female fertility trait	http://purl.obolibrary.org/obo/OBA_VT0001923
VT0005220	exocrine pancreas morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005220
VT0002275	type II pneumocyte morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002275
VT0005270	zygomatic bone morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005270
VT0007031	left ventricle mass	http://purl.obolibrary.org/obo/OBA_VT0007031
VT0005280	adipose fatty acid amount	http://purl.obolibrary.org/obo/OBA_VT0005280
VT0002983	retinal ganglion cell quantity	http://purl.obolibrary.org/obo/OBA_VT0002983
VT0004278	caudal ganglionic eminence morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004278
VT0003641	lung size trait	http://purl.obolibrary.org/obo/OBA_VT0003641
VT0001035	submandibular ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001035
VT0000121	cardiovascular system development trait	http://purl.obolibrary.org/obo/OBA_VT0000121
VT0010385	milk diacylglycerol amount	http://purl.obolibrary.org/obo/OBA_VT0010385
VT0004976	B-1 B cell quantity	http://purl.obolibrary.org/obo/OBA_VT0004976
VT0001758	urine glucose amount	http://purl.obolibrary.org/obo/OBA_VT0001758
VT0010112	intercalated disc morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010112
VT0002751	autonomic nervous system morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002751
VT0001063	trochlear nerve morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001063
VT0000596	liver development trait	http://purl.obolibrary.org/obo/OBA_VT0000596
VT0000357	limb quantity	http://purl.obolibrary.org/obo/OBA_VT0000357
VT0000805	visual cortex morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000805
VT0004941	regulatory T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004941
VT0002460	blood immunoglobulin amount	http://purl.obolibrary.org/obo/OBA_VT0002460
VT0001684	axial mesoderm development trait	http://purl.obolibrary.org/obo/OBA_VT0001684
VT0000852	cerebellum size trait	http://purl.obolibrary.org/obo/OBA_VT0000852
VT0010424	inguinal fat pad mass	http://purl.obolibrary.org/obo/OBA_VT0010424
VT0000955	spinal cord morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000955
VT0002100	tooth morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002100
VT0004280	oculomotor nucleus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004280
VT0005019	early pro-B cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005019
VT0001740	epinephrine secretion trait	http://purl.obolibrary.org/obo/OBA_VT0001740
VT0002717	preputial gland morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002717
VT0000259	capillary permeability trait	http://purl.obolibrary.org/obo/OBA_VT0000259
VT0000920	myelination trait	http://purl.obolibrary.org/obo/OBA_VT0000920
VT1000784	circulatory system trait	http://purl.obolibrary.org/obo/OBA_VT1000784
VT0002092	eye morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002092
VT0002856	vestibular ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002856
VT0002357	spleen white pulp morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002357
VT0000152	proximal rib morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000152
VT0005488	bronchial epithelial cell quantity	http://purl.obolibrary.org/obo/OBA_VT0005488
VT0010029	milk alpha-lactalbumin amount	http://purl.obolibrary.org/obo/OBA_VT0010029
VT0004094	M line morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004094
VT0000701	lymph node size trait	http://purl.obolibrary.org/obo/OBA_VT0000701
VT0001216	epidermis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001216
VT0002380	tonsil morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002380
VT0001026	adrenergic neuron morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001026
VT0010075	occipitomastoid suture morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010075
VT0002353	inguinal lymph node morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002353
VT0010018	mammary gland symmetry	http://purl.obolibrary.org/obo/OBA_VT0010018
VT0005106	incus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005106
VT0000048	stria vascularis morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000048
VT0005296	humerus morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005296
VT0009629	brachial lymph node size trait	http://purl.obolibrary.org/obo/OBA_VT0009629
VT0005328	blood creatinine amount	http://purl.obolibrary.org/obo/OBA_VT0005328
VT0008200	follicular dendritic cell quantity	http://purl.obolibrary.org/obo/OBA_VT0008200
VT0005423	somatic nervous system physiology trait	http://purl.obolibrary.org/obo/OBA_VT0005423
VT0005305	coagulating gland size trait	http://purl.obolibrary.org/obo/OBA_VT0005305
VT0010087	ischium morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010087
VT0001881	mammary gland physiology trait	http://purl.obolibrary.org/obo/OBA_VT0001881
VT0004946	regulatory T cell physiology trait	http://purl.obolibrary.org/obo/OBA_VT0004946
VT0002407	double-negative T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002407
VT0007010	cardiomyocyte quantity	http://purl.obolibrary.org/obo/OBA_VT0007010
VT0008400	CD4-positive, alpha-beta intraepithelial T cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008400
VT0010098	osteoclast quantity	http://purl.obolibrary.org/obo/OBA_VT0010098
VT0010284	milk beta-casein amount	http://purl.obolibrary.org/obo/OBA_VT0010284
VT0005353	patella morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005353
VT0005369	muscular system trait	http://purl.obolibrary.org/obo/OBA_VT0005369
VT0006084	blood phospholipid amount	http://purl.obolibrary.org/obo/OBA_VT0006084
VT0004816	class switch recombination trait	http://purl.obolibrary.org/obo/OBA_VT0004816
VT0004374	radius curvature trait	http://purl.obolibrary.org/obo/OBA_VT0004374
VT0001387	spiral ligament size trait	http://purl.obolibrary.org/obo/OBA_VT0001387
VT0002971	brown adipose morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002971
VT0008766	B cell receptor editing trait	http://purl.obolibrary.org/obo/OBA_VT0008766
VT0003512	labia size trait	http://purl.obolibrary.org/obo/OBA_VT0003512
VT0003208	neuromere morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003208
VT0003055	epiphyseal plate morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003055
VT0006063	inferior vena cava morphology trait	http://purl.obolibrary.org/obo/OBA_VT0006063
VT0004203	cranial flexure morphology trait	http://purl.obolibrary.org/obo/OBA_VT0004203
VT0005382	head trait	http://purl.obolibrary.org/obo/OBA_VT0005382
VT0003696	zona pellucida morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003696
VT0004400	cochlear outer hair cell quantity	http://purl.obolibrary.org/obo/OBA_VT0004400
VT0002725	vein morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002725
VT0001092	trigeminal ganglion morphology trait	http://purl.obolibrary.org/obo/OBA_VT0001092
VT0008559	interferon-gamma secretion trait	http://purl.obolibrary.org/obo/OBA_VT0008559
VT0002699	vitreous body morphology trait	http://purl.obolibrary.org/obo/OBA_VT0002699
VT0003861	nervous system development trait	http://purl.obolibrary.org/obo/OBA_VT0003861
VT0010084	long lived plasma cell morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010084
VT0002164	gland physiology trait	http://purl.obolibrary.org/obo/OBA_VT0002164
VT0005031	trophoblast layer morphology trait	http://purl.obolibrary.org/obo/OBA_VT0005031
VT0008471	spleen primary B follicle morphology trait	http://purl.obolibrary.org/obo/OBA_VT0008471
VT0003932	molar crown morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003932
VT0015087	vitamin metabolism trait	http://purl.obolibrary.org/obo/OBA_VT0015087
VT0010244	rumen papillae morphology trait	http://purl.obolibrary.org/obo/OBA_VT0010244
VT0004954	thymus mass	http://purl.obolibrary.org/obo/OBA_VT0004954
VT0000778	nervous system tract morphology trait	http://purl.obolibrary.org/obo/OBA_VT0000778
VT0003084	skeletal muscle fiber morphology trait	http://purl.obolibrary.org/obo/OBA_VT0003084
